IDORDRE,Wilaya,Moughataa,Commune,LON,LAT,Type,Milieu,School Code,Name of the school,Locality Code,Classrooms,Divisions,Students,Teachers,Water,Electricity,Latrines,Tower_Distance,Type of Service,Tower Details,Tower_Latitude,Tower_Longitude
805,02-Hodh Gharbi,Koubenni,Hassi Ehel Ahmed Bechne,-9.596,15.9115,Public,Rural,2020416,بوحليفية,2202053,1,2,46,1,0,0,0,21.83,No Service,MA2G0064,15.819652,-9.415648
806,02-Hodh Gharbi,Koubenni,Hassi Ehel Ahmed Bechne,-9.8571,15.9518,Public,Rural,2020406,بوطليحية1,2202027,1,2,27,1,0,0,0,42.33,No Service,MA2G0149,16.19783,-9.55474
807,02-Hodh Gharbi,Koubenni,Hassi Ehel Ahmed Bechne,-9.8356,15.9559,Public,Rural,2020407,بوطليحيه2,2202029,1,2,16,1,0,0,0,40.3,No Service,MA2G0149,16.19783,-9.55474
808,02-Hodh Gharbi,Koubenni,Hassi Ehel Ahmed Bechne,-9.6028,16.1046,Public,Rural,2020412,تجمعانخيله+الحاسي,2202073,3,4,69,4,1,0,2,11.57,2G,MA2G0149,16.19783,-9.55474
810,02-Hodh Gharbi,Koubenni,Hassi Ehel Ahmed Bechne,-9.52138,16.15784,Public,Rural,2020443,حاسيالعافيه2,2202019,1,2,75,2,0,0,0,5.7,2G,MA2G0149,16.19783,-9.55474
812,02-Hodh Gharbi,Koubenni,Hassi Ehel Ahmed Bechne,-9.6977,15.9698,Public,Rural,2020405,عرفات,2202051,1,2,37,1,0,0,0,29.6,No Service,MA2G0149,16.19783,-9.55474
813,02-Hodh Gharbi,Koubenni,Hassi Ehel Ahmed Bechne,-9.8402,15.8361,Public,Rural,2020411,قصرالسلام,2202034,1,2,35,1,0,0,0,36.8,No Service,MA2G0172,15.50558,-9.82191
814,02-Hodh Gharbi,Koubenni,Hassi Ehel Ahmed Bechne,-9.8925,15.9548,Public,Rural,2020425,لغاثة,2202031,2,3,77,1,1,0,0,45.08,No Service,MA2G0149,16.19783,-9.55474
815,02-Hodh Gharbi,Koubenni,Hassi Ehel Ahmed Bechne,-9.8275,15.9378,Public,Rural,2020422,مدروم,2202068,1,2,26,1,0,0,0,41.05,No Service,MA2G0149,16.19783,-9.55474
816,02-Hodh Gharbi,Koubenni,Koubenni,-9.414167,15.740667,Public,Urbain,2020121,BILALE2,2201001,6,6,366,10,1,0,4,8.47,2G,MC2G0164,15.8168,-9.4152
817,02-Hodh Gharbi,Koubenni,Koubenni,-9.424,15.81585,Public,Urbain,2020120,EHLEJDYDOU,2201001,5,6,220,4,1,0,2,0.95,2G,MC2G0164,15.8168,-9.4152
828,02-Hodh Gharbi,Koubenni,Koubenni,-9.48128,15.84249,Public,Rural,2020119,Lemjekri,2201034,1,2,35,1,0,0,0,7.47,2G,MA2G0064,15.819652,-9.415648
821,02-Hodh Gharbi,Koubenni,Koubenni,-9.3241,15.8333,Public,Rural,2020103,Oum Ekeirich,2201007,2,2,43,2,0,0,0,8.67,2G,MR2G0061,15.816667,-9.403222
818,02-Hodh Gharbi,Koubenni,Koubenni,-9.3705,15.7949,Public,Rural,2020117,اترده2,2201020,1,2,30,1,0,0,0,4.26,2G,MR2G0061,15.816667,-9.403222
819,02-Hodh Gharbi,Koubenni,Koubenni,-9.4471,15.7446,Public,Rural,2020116,اعويناتاولاداسعيد,2201014,1,2,35,1,0,0,0,8.72,2G,MC2G0164,15.8168,-9.4152
820,02-Hodh Gharbi,Koubenni,Koubenni,-9.4024,15.8635,Public,Urbain,2020108,الجسر,2201001,6,6,389,9,1,0,2,5.08,2G,MA2G0064,15.819652,-9.415648
822,02-Hodh Gharbi,Koubenni,Koubenni,-9.4365,15.82841,Public,Urbain,2020101,بلال1,2201035,13,13,552,19,1,0,5,2.43,2G,MA2G0064,15.819652,-9.415648
823,02-Hodh Gharbi,Koubenni,Koubenni,-9.40236,15.8635,Public,Rural,2020112,تجمعامنيصيرةالقاركهوالراكبه,2201009,7,8,263,5,0,0,0,5.08,2G,MA2G0064,15.819652,-9.415648
824,02-Hodh Gharbi,Koubenni,Koubenni,-9.3934,15.7511,Public,Rural,2020109,خطالعذرة,2201035,1,2,36,1,0,0,0,7.37,2G,MR2G0061,15.816667,-9.403222
825,02-Hodh Gharbi,Koubenni,Koubenni,-9.43765,15.85197,Public,Rural,2020102,طلي1,2201024,1,1,36,1,0,0,0,4.3,2G,MA2G0064,15.819652,-9.415648
826,02-Hodh Gharbi,Koubenni,Koubenni,-9.4539,15.8111,Public,Rural,2020110,طلي3,2201029,1,2,57,2,0,0,0,4.19,2G,MC2G0164,15.8168,-9.4152
827,02-Hodh Gharbi,Koubenni,Koubenni,-9.40998,15.81745,Public,Urbain,2020118,عماربنياسر,2201001,7,6,293,10,1,0,8,0.56,2G,MC2G0164,15.8168,-9.4152
829,02-Hodh Gharbi,Koubenni,Koubenni,-9.3973,15.8341,Public,Rural,2020105,لمقاليش,2201021,2,3,100,3,0,0,0,2.04,2G,MR2G0061,15.816667,-9.403222
830,02-Hodh Gharbi,Koubenni,Leghlig,-9.049,15.7662,Privé,Rural,2020531,EGNIEHLELMAMI,2204004,1,1,49,1,0,0,0,5.86,2G,MR2G0129,15.713528,-9.049972
831,02-Hodh Gharbi,Koubenni,Leghlig,-9.1242,15.7084,Public,Rural,2020529,EHLBYBE,2204039,1,1,28,1,0,0,0,7.9,2G,MA2G0065,15.712561,-9.05053
832,02-Hodh Gharbi,Koubenni,Leghlig,-9.125767,15.82375,Public,Rural,2020509,LBHACHICH,2204047,1,2,38,1,0,0,0,14.7,2G,MR2G0129,15.713528,-9.049972
835,02-Hodh Gharbi,Koubenni,Leghlig,-9.0249,15.5809,Public,Rural,2020513,Sava 3,2204048,1,2,79,1,0,0,0,14.89,2G,MA2G0065,15.712561,-9.05053
833,02-Hodh Gharbi,Koubenni,Leghlig,-9.088,15.921,Public,Rural,2020524,اعوينتاهلالشداد,2204050,3,5,127,3,0,0,0,23.43,No Service,MR2G0129,15.713528,-9.049972
834,02-Hodh Gharbi,Koubenni,Leghlig,-9.0134,15.7306,Public,Rural,2020501,اقليك,2204001,4,6,186,4,0,0,3,4.35,2G,MR2G0129,15.713528,-9.049972
836,02-Hodh Gharbi,Koubenni,Leghlig,-8.994,15.8415,Privé,Rural,2020518,اماطريعه,2204004,1,2,27,1,0,0,0,15.44,2G,MR2G0129,15.713528,-9.049972
837,02-Hodh Gharbi,Koubenni,Leghlig,-8.979,15.7846,Public,Rural,2020515,املحمام,2204012,1,2,26,1,0,0,0,10.96,2G,MR2G0129,15.713528,-9.049972
838,02-Hodh Gharbi,Koubenni,Leghlig,-8.9886,15.8181,Public,Rural,2020510,انيوك,2204008,1,1,40,1,0,0,0,13.35,2G,MR2G0129,15.713528,-9.049972
839,02-Hodh Gharbi,Koubenni,Leghlig,-9.1252,15.8238,Public,Rural,2020509,لبحاشيش,2204047,1,2,38,1,0,0,0,14.67,2G,MR2G0129,15.713528,-9.049972
840,02-Hodh Gharbi,Koubenni,Leghlig,-9.0775,15.8571,Public,Rural,2020523,لمبيحلاه,2204049,2,3,68,2,0,0,0,16.23,2G,MR2G0129,15.713528,-9.049972
841,02-Hodh Gharbi,Koubenni,Modibougou,-9.536733,15.444267,Public,Rural,2020610,BERLA1,2206020,1,2,62,1,0,0,0,10.32,2G,MA2G0156,15.52202,-9.48413
842,02-Hodh Gharbi,Koubenni,Modibougou,-9.440183,15.579133,Public,Rural,2020632,EDBAYLGOUBA,2206019,2,2,55,2,0,0,0,7.91,2G,MA2G0156,15.52202,-9.48413
843,02-Hodh Gharbi,Koubenni,Modibougou,-9.491967,15.647383,Public,Rural,2020629,EHLBKHAWIYA,2206013,1,2,25,1,0,0,0,13.96,2G,MA2G0156,15.52202,-9.48413
844,02-Hodh Gharbi,Koubenni,Modibougou,-9.648717,15.745283,Public,Rural,2020630,EMAKLAG,2206042,1,2,39,2,0,0,0,26.22,No Service,MC2G0164,15.8168,-9.4152
852,02-Hodh Gharbi,Koubenni,Modibougou,-9.5659,15.7865,Public,Rural,2020621,Taj El medbouk,2206046,1,2,128,1,0,0,0,16.47,2G,MC2G0164,15.8168,-9.4152
845,02-Hodh Gharbi,Koubenni,Modibougou,-9.4783,15.7567,Public,Rural,2020624,ابغين,2206034,1,2,43,1,0,0,0,9.5,2G,MC2G0164,15.8168,-9.4152
846,02-Hodh Gharbi,Koubenni,Modibougou,-9.5216,15.4903,Public,Rural,2020608,اجريفترني,2206026,1,2,37,1,0,0,0,5.34,2G,MA2G0156,15.52202,-9.48413
847,02-Hodh Gharbi,Koubenni,Modibougou,-9.4633,15.6523,Public,Rural,2020615,اكرجاهليباو,2206002,2,2,66,2,0,0,0,14.66,2G,MA2G0156,15.52202,-9.48413
848,02-Hodh Gharbi,Koubenni,Modibougou,-9.4848,15.6372,Public,Rural,2020617,التيدوماتالسبع,2206035,1,2,48,1,0,0,0,12.81,2G,MA2G0156,15.52202,-9.48413
849,02-Hodh Gharbi,Koubenni,Modibougou,-9.5232,15.5484,Public,Rural,2020627,اماصفيه,2206030,1,2,93,1,0,0,0,5.11,2G,MA2G0156,15.52202,-9.48413
850,02-Hodh Gharbi,Koubenni,Modibougou,-9.5963,15.6873,Public,Rural,2020603,بدر,2206055,4,3,30,1,1,0,0,21.96,No Service,MA2G0156,15.52202,-9.48413
851,02-Hodh Gharbi,Koubenni,Modibougou,-9.5323,15.7819,Public,Rural,2020602,تجالالحجره,2206051,2,3,81,2,0,0,0,13.12,2G,MC2G0164,15.8168,-9.4152
853,02-Hodh Gharbi,Koubenni,Modibougou,-9.45045,15.68746,Public,Rural,2020614,فركي,2206005,1,2,32,1,0,0,0,14.87,2G,MC2G0164,15.8168,-9.4152
854,02-Hodh Gharbi,Koubenni,Modibougou,-9.4817,15.6947,Public,Rural,2020606,كرف,2206003,2,2,29,2,0,0,0,15.33,2G,MC2G0164,15.8168,-9.4152
855,02-Hodh Gharbi,Koubenni,Modibougou,-9.4841,15.5196,Public,Rural,2020601,مدبوكو,2206001,6,6,419,6,0,0,0,0.27,2G,MA2G0156,15.52202,-9.48413
858,02-Hodh Gharbi,Koubenni,Timzine,-9.1531,16.308533,Public,Rural,2020704,ELMBERK,2203006,2,2,48,2,0,0,0,16.85,2G,MR2G0090,16.279444,-9.308056
870,02-Hodh Gharbi,Koubenni,Timzine,-8.9249,16.3234,Public,Rural,2020701,Lemeileh,2203004,1,2,20,2,0,0,0,7.94,2G,MR2G0040,16.379083,-8.878389
871,02-Hodh Gharbi,Koubenni,Timzine,-9.3044,15.9691,Public,Rural,2020711,Nemet Allah 1,2203032,2,2,63,1,0,0,0,18.98,2G,MR2G0061,15.816667,-9.403222
872,02-Hodh Gharbi,Koubenni,Timzine,-9.3048,15.9587,Public,Rural,2020716,Nemet Allah 2,2203033,1,2,38,1,0,0,0,19.97,2G,MR2G0061,15.816667,-9.403222
861,02-Hodh Gharbi,Koubenni,Timzine,-9.0779,15.9672,Public,Rural,2020722,Rezam,2203024,3,6,121,3,0,0,0,28.36,No Service,MR2G0129,15.713528,-9.049972
859,02-Hodh Gharbi,Koubenni,Timzine,-9.253,15.9316,Public,Rural,2020717,Treidat,2203026,6,6,326,6,1,0,0,21.43,No Service,MR2G0061,15.816667,-9.403222
860,02-Hodh Gharbi,Koubenni,Timzine,-9.20062,16.30071,Public,Rural,2020702,اكريج,2203009,4,4,46,3,1,0,0,11.71,2G,MR2G0090,16.279444,-9.308056
862,02-Hodh Gharbi,Koubenni,Timzine,-9.1535,16.3075,Public,Rural,2020704,المبرك,2203006,2,2,48,2,0,0,0,16.79,2G,MR2G0090,16.279444,-9.308056
864,02-Hodh Gharbi,Koubenni,Timzine,-8.9755,16.3373,Public,Rural,2020714,بوطلحاية,2203003,4,3,144,2,0,0,0,9.23,2G,MA2G0070,16.419691,-8.985975
865,02-Hodh Gharbi,Koubenni,Timzine,-9.2121,16.3006,Public,Rural,2020708,تادرت,2203007,2,2,37,2,0,0,0,10.51,2G,MR2G0090,16.279444,-9.308056
866,02-Hodh Gharbi,Koubenni,Timzine,-9.1424,16.0576,Public,Rural,2020727,تجمعترمسه,2203023,6,6,394,5,1,1,10,25.84,No Service,MA2G0063,16.144583,-9.366732
867,02-Hodh Gharbi,Koubenni,Timzine,-9.0805,16.3268,Public,Rural,2020706,تمزين,2203001,4,6,171,3,0,0,0,14.44,2G,MA2G0070,16.419691,-8.985975
868,02-Hodh Gharbi,Koubenni,Timzine,-9.1463,16.2894,Public,Rural,2020715,حاسالعافيه,2203005,2,2,37,1,0,0,0,17.3,2G,MR2G0090,16.279444,-9.308056
869,02-Hodh Gharbi,Koubenni,Timzine,-9.0667,15.9962,Public,Rural,2020721,كوبير,2203019,1,2,58,1,0,0,0,31.48,No Service,MR2G0129,15.713528,-9.049972
873,02-Hodh Gharbi,Koubenni,Voullaniya,-9.812717,15.54825,Public,Rural,2020227,ECHKATTA+ELBESSRA,2207060,1,2,72,1,0,0,0,4.85,2G,MA2G0172,15.50558,-9.82191
874,02-Hodh Gharbi,Koubenni,Voullaniya,-9.807267,15.465083,Public,Rural,2020228,EGADIRBOGL,2207006,1,1,50,1,0,0,0,4.77,2G,MA2G0172,15.50558,-9.82191
879,02-Hodh Gharbi,Koubenni,Voullaniya,-9.8517,15.7901,Public,Rural,2020207,El barra,2207016,1,2,23,1,0,0,0,10.14,2G,MA2G0172,15.50558,-9.82191
884,02-Hodh Gharbi,Koubenni,Voullaniya,-9.8727,15.8078,Public,Rural,2020203,Kerkert ehel mouhemd saghir wel essat,2207026,2,2,78,1,0,0,0,13.15,2G,MA2G0156,15.52202,-9.48413
875,02-Hodh Gharbi,Koubenni,Voullaniya,-9.64095,15.473733,Public,Rural,2020226,KERKYERTEHLATIG,2207021,1,2,37,1,0,0,0,17.64,2G,MA2G0156,15.52202,-9.48413
878,02-Hodh Gharbi,Koubenni,Voullaniya,-9.8867,15.7994,Public,Rural,2020208,Lemn,2207050,1,2,24,1,1,0,0,33.4,No Service,MA2G0172,15.50558,-9.82191
876,02-Hodh Gharbi,Koubenni,Voullaniya,-9.890667,15.675267,Public,Rural,2020211,OULDAWYCHITTA,2207049,1,2,0,2,0,0,0,20.25,No Service,MA2G0172,15.50558,-9.82191
877,02-Hodh Gharbi,Koubenni,Voullaniya,-9.77641,15.48476,Public,Rural,2020213,اسويلعماركمب,2207038,1,2,35,1,0,0,0,5.4,2G,MA2G0172,15.50558,-9.82191
880,02-Hodh Gharbi,Koubenni,Voullaniya,-9.7432,15.455,Public,Rural,2020205,الحله,2207002,1,2,87,1,0,0,0,10.14,2G,MA2G0172,15.50558,-9.82191
881,02-Hodh Gharbi,Koubenni,Voullaniya,-9.6966,15.7507,Public,Rural,2020216,الرباط,2207040,1,2,41,1,0,0,0,30.38,No Service,MA2G0172,15.50558,-9.82191
882,02-Hodh Gharbi,Koubenni,Voullaniya,-9.8198,15.5054,Public,Rural,2020201,الفلانية,2207001,6,8,510,7,1,0,0,0.23,2G,MA2G0172,15.50558,-9.82191
883,02-Hodh Gharbi,Koubenni,Voullaniya,-9.806,15.4645,Public,Rural,2020209,اهلابروك,2207007,1,2,28,1,0,0,0,4.88,2G,MA2G0172,15.50558,-9.82191
885,02-Hodh Gharbi,Koubenni,Voullaniya,-9.8187,15.4918,Public,Rural,2020202,كركيرتاهلاعمربيو,2207029,1,4,197,2,1,0,0,1.57,2G,MA2G0172,15.50558,-9.82191
886,02-Hodh Gharbi,Koubenni,Voullaniya,-9.6955,15.7148,Public,Rural,2020215,لمرايه,2207032,2,2,38,1,0,0,0,26.92,No Service,MA2G0172,15.50558,-9.82191
887,02-Hodh Gharbi,Koubenni,Voullaniya,-9.8273,15.4889,Public,Rural,2020214,مكة,2207004,2,2,49,1,0,0,0,1.94,2G,MA2G0172,15.50558,-9.82191
888,02-Hodh Gharbi,Koubenni,Voullaniya,-9.8418,15.5856,Public,Rural,2020204,ولاعكيله,2207043,1,3,56,2,1,0,0,9.15,2G,MA2G0172,15.50558,-9.82191
889,02-Hodh Gharbi,Koubenni,Voullaniya,-9.8905,15.6753,Public,Rural,2020211,ولاعويشيت,2207049,1,2,0,2,0,0,0,20.25,No Service,MA2G0172,15.50558,-9.82191
890,02-Hodh Gharbi,Koubenni,Voullaniya,-9.8854,15.6356,Public,Rural,2020212,ولبليل,2207048,1,2,62,1,0,0,0,15.98,2G,MA2G0172,15.50558,-9.82191
891,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.680183,16.87,Public,Rural,2030231,Amriche,2304017,1,2,0,1,0,0,0,32.64,No Service,MA2G0164,17.15994,-10.63248
892,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.647733,16.725683,Public,Rural,2030208,ANZEY,2304009,2,2,82,1,0,0,0,26.68,No Service,MR2G0131,16.488639,-10.609028
893,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.63105,16.62845,Public,Rural,2030232,JHAVEYEELGHARBEYE,2304007,1,2,48,1,0,0,0,15.72,2G,MR2G0131,16.488639,-10.609028
898,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.93301,16.72122,Public,Rural,2030213,Legleitat,2304048,2,2,101,1,0,0,0,19.04,2G,MA2G0055,16.55591,-10.979482
908,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.94308,16.67359,Public,Rural,2030218,LEGRAIVA,2304037,1,2,74,1,0,0,0,13.65,2G,MA2G0055,16.55591,-10.979482
894,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.7471,16.85425,Public,Rural,2030224,MEMERDI,2304018,1,2,25,1,0,0,0,36.11,No Service,MA2G0164,17.15994,-10.63248
903,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.74731,16.57489,Public,Rural,2030202,Oum lemhar,2304045,5,6,126,4,1,0,1,8.11,2G,MA2G0056,16.501974,-10.749251
895,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.643283,16.69065,Public,Rural,2030233,TEWMIYAT,2304008,1,2,80,1,0,0,0,22.76,No Service,MR2G0131,16.488639,-10.609028
896,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.69906,16.77577,Public,Rural,2030212,اكرجلحجار,2304030,1,2,44,1,0,0,0,30.91,No Service,MA2G0056,16.501974,-10.749251
897,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.62225,16.74256,Public,Rural,2030207,الكراية,2304010,2,2,87,1,0,0,0,28.27,No Service,MR2G0131,16.488639,-10.609028
899,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.69807,16.82653,Public,Rural,2030203,المقمظة,2304028,1,2,50,1,0,0,0,36.5,No Service,MA2G0056,16.501974,-10.749251
900,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.85602,16.8129,Public,Rural,2030209,بونسعة,2304024,1,2,69,1,0,0,0,31.46,No Service,MA2G0055,16.55591,-10.979482
901,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.61501,16.74459,Public,Rural,2030216,لهبيله,2304010,2,2,82,1,0,0,0,28.47,No Service,MR2G0131,16.488639,-10.609028
902,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.76288,16.79634,Public,Rural,2030206,مدرسةامريميده,2304034,2,2,89,1,0,0,0,32.76,No Service,MA2G0056,16.501974,-10.749251
904,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.64779,16.72451,Public,Rural,2030208,مدرسةانزي,2304009,2,2,82,1,0,0,0,26.55,No Service,MR2G0131,16.488639,-10.609028
905,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.81383,16.63455,Public,Rural,2030219,مدرسةكاعتلبكر,2304041,2,2,26,1,0,0,0,16.27,2G,MA2G0056,16.501974,-10.749251
906,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.68614,16.72701,Public,Rural,2030201,مدرسةكيعةالتيدوم,2304001,3,6,150,2,1,0,0,25.91,No Service,MA2G0056,16.501974,-10.749251
907,02-Hodh Gharbi,Tamchekett,Guetae-Teidoume,-10.71467,16.75532,Public,Rural,2030210,مدرسةكيعتلمهار,2304031,3,6,109,2,0,0,0,28.41,No Service,MA2G0056,16.501974,-10.749251
909,02-Hodh Gharbi,Tamchekett,Mabrouk,-10.8497,17.251733,Public,Rural,2030310,DMEYMARE2,2302027,1,2,44,1,0,0,0,18.72,2G,MA2G0165,17.24605,-10.67353
910,02-Hodh Gharbi,Tamchekett,Mabrouk,-10.830333,17.28195,Public,Rural,2030304,LEAZEYLAT,2302026,1,2,29,1,0,0,0,17.12,2G,MA2G0165,17.24605,-10.67353
911,02-Hodh Gharbi,Tamchekett,Mabrouk,-10.286833,17.173983,Public,Rural,2030307,LEKHNEYG,2302007,1,2,42,1,0,0,0,36.76,No Service,MA2G0164,17.15994,-10.63248
912,02-Hodh Gharbi,Tamchekett,Mabrouk,-10.500033,17.465367,Public,Rural,2030314,NTEIRZE,2302018,1,2,28,1,0,0,0,30.49,No Service,MR2G0094,17.246397,-10.672953
913,02-Hodh Gharbi,Tamchekett,Mabrouk,-10.26185,17.174633,Public,Rural,2030309,OUMGVEYVE,2302008,1,2,34,1,0,0,0,39.41,No Service,MA2G0164,17.15994,-10.63248
914,02-Hodh Gharbi,Tamchekett,Mabrouk,-10.336833,17.373567,Public,Rural,2030315,SONDAGE,2302002,1,2,50,1,0,0,0,38.38,No Service,MR2G0094,17.246397,-10.672953
915,02-Hodh Gharbi,Tamchekett,Mabrouk,-10.57981,17.35596,Public,Rural,2030303,الفشة,2302024,2,2,61,1,0,0,0,15.69,2G,MR2G0094,17.246397,-10.672953
916,02-Hodh Gharbi,Tamchekett,Mabrouk,-10.3892,17.38891,Public,Rural,2030305,مدرسةالشفاء,2302020,1,2,44,1,0,0,0,34.04,No Service,MR2G0094,17.246397,-10.672953
917,02-Hodh Gharbi,Tamchekett,Mabrouk,-10.31771,17.37467,Public,Rural,2030301,مدرسةالمبروك,2302001,3,6,131,3,1,0,0,40.32,No Service,MR2G0094,17.246397,-10.672953
918,02-Hodh Gharbi,Tamchekett,Mabrouk,-10.41094,17.41423,Public,Rural,2030302,نوداش,2302013,1,2,50,1,0,0,0,33.49,No Service,MR2G0094,17.246397,-10.672953
919,02-Hodh Gharbi,Tamchekett,Radhi,-10.398683,16.554267,Public,Rural,2030426,BAGDAD,2303023,1,2,53,1,0,0,0,20.98,No Service,MA2G0057,16.487658,-10.582796
920,02-Hodh Gharbi,Tamchekett,Radhi,-10.132617,16.978483,Public,Rural,2030436,GUOGUER,2303042,1,1,54,1,0,0,0,56.38,No Service,MA2G0059,16.529045,-9.887465
921,02-Hodh Gharbi,Tamchekett,Radhi,-10.405,16.589983,Public,Rural,2030424,KHOWESSE,2303028,1,2,22,1,0,0,0,22.11,No Service,MA2G0057,16.487658,-10.582796
922,02-Hodh Gharbi,Tamchekett,Radhi,-10.187033,16.679017,Public,Rural,2030433,LEGLEYTE,2303017,1,1,39,1,0,0,0,32.78,No Service,MA3G0081,16.3847,-10.1694
936,02-Hodh Gharbi,Tamchekett,Radhi,-10.25596,17.08704,Public,Rural,2030421,Sayad,2303003,2,3,21,1,0,0,0,40.82,No Service,MA2G0164,17.15994,-10.63248
923,02-Hodh Gharbi,Tamchekett,Radhi,-10.234533,16.938333,Public,Rural,2030437,TWEYMIRETLEAJOUL,2303010,1,1,58,1,0,0,0,48.96,No Service,MA2G0164,17.15994,-10.63248
924,02-Hodh Gharbi,Tamchekett,Radhi,-10.15132,16.83564,Public,Rural,2030414,ارخيمية,2303033,2,3,102,1,0,0,0,44.18,No Service,MR2G0133,16.528333,-9.888417
925,02-Hodh Gharbi,Tamchekett,Radhi,-10.12355,16.63813,Public,Rural,2030405,بربارة,2303019,1,2,66,1,0,0,0,26,No Service,MC2G0197,16.4425,-9.99
926,02-Hodh Gharbi,Tamchekett,Radhi,-10.4938,16.65738,Public,Rural,2030419,تنكاة,2303025,2,2,95,2,0,0,0,21.12,No Service,MA2G0057,16.487658,-10.582796
927,02-Hodh Gharbi,Tamchekett,Radhi,-10.07592,16.92869,Public,Rural,2030416,حايتة,2303041,2,2,64,1,0,0,1,48.76,No Service,MA2G0059,16.529045,-9.887465
928,02-Hodh Gharbi,Tamchekett,Radhi,-10.2907,16.95299,Public,Rural,2030406,قليكالغظث,2303009,2,2,59,1,0,0,0,43.01,No Service,MA2G0164,17.15994,-10.63248
929,02-Hodh Gharbi,Tamchekett,Radhi,-10.24819,17.03336,Public,Rural,2030422,مدرسةادخيلات,2303011,1,1,31,1,0,0,0,43.2,No Service,MA2G0164,17.15994,-10.63248
930,02-Hodh Gharbi,Tamchekett,Radhi,-10.3764,16.54327,Public,Rural,2030408,مدرسةاريوك1,2303022,2,3,100,1,0,0,0,22.86,No Service,MA2G0057,16.487658,-10.582796
931,02-Hodh Gharbi,Tamchekett,Radhi,-10.00901,16.89599,Public,Rural,2030411,مدرسةالبيظ1,2303038,1,2,73,2,0,0,0,42.81,No Service,MA2G0059,16.529045,-9.887465
932,02-Hodh Gharbi,Tamchekett,Radhi,-10.20892,16.69109,Public,Rural,2030401,مدرسةالراظى,2303016,6,6,199,4,1,0,4,34.33,No Service,MA3G0081,16.3847,-10.1694
933,02-Hodh Gharbi,Tamchekett,Radhi,-10.47877,16.62934,Public,Rural,2030404,مدرسةالنيشان,2303024,2,3,91,1,0,0,0,19.26,2G,MA2G0057,16.487658,-10.582796
934,02-Hodh Gharbi,Tamchekett,Radhi,-10.14407,16.90838,Public,Rural,2030415,مدرسةاير,2303043,1,2,24,2,0,0,0,50.26,No Service,MA2G0059,16.529045,-9.887465
935,02-Hodh Gharbi,Tamchekett,Radhi,-10.22709,16.86132,Public,Rural,2030409,مدرسةزليخه,2303013,1,2,70,1,0,0,0,51.69,No Service,MR2G0133,16.528333,-9.888417
937,02-Hodh Gharbi,Tamchekett,Radhi,-10.44701,16.64945,Public,Rural,2030423,مدرسةكلبالحوليه,2303027,1,2,47,1,0,0,0,23.09,No Service,MA2G0057,16.487658,-10.582796
938,02-Hodh Gharbi,Tamchekett,Sava,-10.7664,16.91505,Public,Rural,2030538,AGWEYNITE2,2305029,2,2,48,3,0,0,6,30.73,No Service,MA2G0164,17.15994,-10.63248
955,02-Hodh Gharbi,Tamchekett,Sava,-10.44123,16.97419,Public,Rural,2030519,Akerjane,2305054,1,1,40,1,0,0,0,28.98,No Service,MA2G0164,17.15994,-10.63248
939,02-Hodh Gharbi,Tamchekett,Sava,-10.7378,17.106317,Public,Rural,2030534,DEKHLETOUMARCHEIKH,2305003,1,2,19,1,0,0,0,12.68,2G,MA2G0164,17.15994,-10.63248
940,02-Hodh Gharbi,Tamchekett,Sava,-10.727267,16.927817,Public,Rural,2030532,EAJEYJILE,2305032,2,3,82,2,0,0,0,27.71,No Service,MA2G0164,17.15994,-10.63248
941,02-Hodh Gharbi,Tamchekett,Sava,-10.664533,16.894033,Public,Rural,2030539,ELADALA,2305038,1,2,43,1,0,0,0,29.76,No Service,MA2G0164,17.15994,-10.63248
942,02-Hodh Gharbi,Tamchekett,Sava,-10.672,16.906267,Public,Rural,2030537,LEMBEIHRI,2305037,2,2,51,1,0,0,0,28.52,No Service,MA2G0164,17.15994,-10.63248
943,02-Hodh Gharbi,Tamchekett,Sava,-10.781483,16.9919,Public,Rural,2030540,LEMTEYBLE+GUAB,2305023,2,2,46,1,0,0,0,24.49,No Service,MA2G0164,17.15994,-10.63248
944,02-Hodh Gharbi,Tamchekett,Sava,-10.5052,17.081017,Public,Rural,2030541,TEJEMOUTALHAYAT,2305058,2,3,119,2,0,0,0,16.12,2G,MA2G0164,17.15994,-10.63248
